learner_seed,evaluation_seed,mechanism,selected_index,init_x,init_x_dot,init_theta,init_theta_dot,snapshot_initially_accepted,casadi_full_first_violation_step,physical_first_violation_step,forward_switch_step,baseline_control_steps,mean_reward
2303,9303,clean_resident_predictive_authority,17,-0.08611025302179404,-0.034462614303068406,-0.09387455416227697,0.8204674715107532,True,,,,0,-0.0397394147191599
2303,9303,clean_permanent_raw_release,18,0.027237967789033646,-0.13178987660400976,0.09793830534593026,0.9236618371124081,True,,,,0,-0.32221646605810894
2303,9303,clean_resident_predictive_authority,18,0.027237967789033646,-0.13178987660400976,0.09793830534593026,0.9236618371124081,True,,,,0,-0.32221646605810894
2303,9303,clean_permanent_raw_release,19,0.12966521677191623,0.04765377537721682,0.08070047436291597,-0.22128070936988342,True,,,,0,-0.018488131651256033
2303,9303,clean_resident_predictive_authority,19,0.12966521677191623,0.04765377537721682,0.08070047436291597,-0.22128070936988342,True,,,,0,-0.018488131651256033
2303,9303,clean_permanent_raw_release,20,-0.007210904110987459,0.03394812046160456,-0.048580779929644644,0.19469698148760495,True,,,,0,-0.007073370763081686
2303,9303,clean_resident_predictive_authority,20,-0.007210904110987459,0.03394812046160456,-0.048580779929644644,0.19469698148760495,True,,,,0,-0.007073370763081686
2303,9303,clean_permanent_raw_release,21,-0.07067040861921636,-0.030553901851065213,-0.09512415717024386,0.6975976723669537,True,,,,0,-0.023954459796836785
2303,9303,clean_resident_predictive_authority,21,-0.07067040861921636,-0.030553901851065213,-0.09512415717024386,0.6975976723669537,True,,,,0,-0.023954459796836785
2303,9303,clean_permanent_raw_release,22,0.19368444070333918,-0.29049853626311606,-0.0592476233889995,-0.8314562441159206,True,,,,0,-0.30547318065121737
2303,9303,clean_resident_predictive_authority,22,0.19368444070333918,-0.29049853626311606,-0.0592476233889995,-0.8314562441159206,True,,,,0,-0.30547318065121737
2303,9303,clean_permanent_raw_release,23,0.14466781659267347,0.039326404633285184,-0.10765153586067175,0.17246141543131355,True,,,,0,-0.016148051506834304
2303,9303,clean_resident_predictive_authority,23,0.14466781659267347,0.039326404633285184,-0.10765153586067175,0.17246141543131355,True,,,,0,-0.016148051506834304
2304,9304,clean_permanent_raw_release,0,-0.19667558401049468,-0.10471534244557856,0.04309030912235243,-0.48473615600336517,True,,,,0,-0.09576731844832516
2304,9304,clean_resident_predictive_authority,0,-0.19667558401049468,-0.10471534244557856,0.04309030912235243,-0.48473615600336517,True,,,,0,-0.09576731844832516
2304,9304,clean_permanent_raw_release,1,-0.15464980255728666,-0.28892176982351636,0.037871003234951545,0.41339408304343594,True,,,,0,-0.06477374047205357
2304,9304,clean_resident_predictive_authority,1,-0.15464980255728666,-0.28892176982351636,0.037871003234951545,0.41339408304343594,True,,,,0,-0.06477374047205357
2304,9304,clean_permanent_raw_release,2,0.19693079488970205,-0.40365090942778037,0.146084486988546,-0.3034368019313749,True,,,,0,-0.04659894250899382
2304,9304,clean_resident_predictive_authority,2,0.19693079488970205,-0.40365090942778037,0.146084486988546,-0.3034368019313749,True,,,,0,-0.04659894250899382
2304,9304,clean_permanent_raw_release,3,-0.2096793033090088,-0.08192205009256037,0.012558938704377104,-0.19146691370120839,True,,,,0,-0.06753917992773371
2304,9304,clean_resident_predictive_authority,3,-0.2096793033090088,-0.08192205009256037,0.012558938704377104,-0.19146691370120839,True,,,,0,-0.06753917992773371
2304,9304,clean_permanent_raw_release,4,0.07486813083446187,-0.3738925791811688,0.14711798168379528,0.4706805292006153,True,,,,0,-0.1796689439202265
2304,9304,clean_resident_predictive_authority,4,0.07486813083446187,-0.3738925791811688,0.14711798168379528,0.4706805292006153,True,,,,0,-0.1796689439202265
2304,9304,clean_permanent_raw_release,5,0.17074335271229063,0.29974120875667953,0.048865412776167017,0.36562283269442464,True,,,,0,-0.2310824597269064
2304,9304,clean_resident_predictive_authority,5,0.17074335271229063,0.29974120875667953,0.048865412776167017,0.36562283269442464,True,,,,0,-0.2310824597269064
2304,9304,clean_permanent_raw_release,6,0.003533867169553173,0.1464851148243067,-0.07572987503000203,-0.06316283703153647,True,,,,0,-0.05802155795342865
2304,9304,clean_resident_predictive_authority,6,0.003533867169553173,0.1464851148243067,-0.07572987503000203,-0.06316283703153647,True,,,,0,-0.05802155795342865
2304,9304,clean_permanent_raw_release,7,-0.10510750701753258,0.2863721779896039,-0.028566559991790197,-0.5120131230688554,True,,,,0,-0.08454702779992734
2304,9304,clean_resident_predictive_authority,7,-0.10510750701753258,0.2863721779896039,-0.028566559991790197,-0.5120131230688554,True,,,,0,-0.08454702779992734
2304,9304,clean_permanent_raw_release,8,0.21452870142928654,0.27876917840932625,-0.09873921915701409,-0.8801932259848275,True,,,,0,-0.2296045588413461
2304,9304,clean_resident_predictive_authority,8,0.21452870142928654,0.27876917840932625,-0.09873921915701409,-0.8801932259848275,True,,,,0,-0.2296045588413461
2304,9304,clean_permanent_raw_release,9,-0.0648844925227342,-0.03739385808880591,-0.04409664238008794,0.15796863762964297,True,,,,0,-0.04615445362682908
2304,9304,clean_resident_predictive_authority,9,-0.0648844925227342,-0.03739385808880591,-0.04409664238008794,0.15796863762964297,True,,,,0,-0.04615445362682908
2304,9304,clean_permanent_raw_release,10,0.01834091788438924,0.04571710027741571,0.006345229368657834,0.3859955381476283,True,,,,0,-0.09142411008824468
2304,9304,clean_resident_predictive_authority,10,0.01834091788438924,0.04571710027741571,0.006345229368657834,0.3859955381476283,True,,,,0,-0.09142411008824468
2304,9304,clean_permanent_raw_release,11,0.2077773717456985,0.2084481343807396,-0.09640202703295458,-0.7058711709493943,True,,,,0,-0.18282366158172117
2304,9304,clean_resident_predictive_authority,11,0.2077773717456985,0.2084481343807396,-0.09640202703295458,-0.7058711709493943,True,,,,0,-0.18282366158172117
2304,9304,clean_permanent_raw_release,12,0.19719998415205192,0.42803447375992865,-0.012701052555496917,0.6941311075500731,True,,,,0,-0.3278618220832745
2304,9304,clean_resident_predictive_authority,12,0.19719998415205192,0.42803447375992865,-0.012701052555496917,0.6941311075500731,True,,,,0,-0.3278618220832745
2304,9304,clean_permanent_raw_release,13,-0.0657165081078071,0.25854319260937575,0.1376469253513294,0.039492375891596376,True,,,,0,-0.1763131720531031
2304,9304,clean_resident_predictive_authority,13,-0.0657165081078071,0.25854319260937575,0.1376469253513294,0.039492375891596376,True,,,,0,-0.1763131720531031
2304,9304,clean_permanent_raw_release,14,0.21893830260994546,0.32594590237226173,-0.12065387016297982,0.8941657389729161,True,,,,0,-0.21194596089723722
2304,9304,clean_resident_predictive_authority,14,0.21893830260994546,0.32594590237226173,-0.12065387016297982,0.8941657389729161,True,,,,0,-0.21194596089723722
2304,9304,clean_permanent_raw_release,15,-0.2247663691254727,0.25281856935180913,0.1292004883976872,-0.9435652500061633,True,,,,0,-0.07105559348450324
2304,9304,clean_resident_predictive_authority,15,-0.2247663691254727,0.25281856935180913,0.1292004883976872,-0.9435652500061633,True,,,,0,-0.07105559348450324
2304,9304,clean_permanent_raw_release,16,0.001473010211554715,-0.1376171342380199,0.08329993837663546,0.9519870364736813,True,,,,0,-0.3409493192756807
2304,9304,clean_resident_predictive_authority,16,0.001473010211554715,-0.1376171342380199,0.08329993837663546,0.9519870364736813,True,,,,0,-0.3409493192756807
2304,9304,clean_permanent_raw_release,17,-0.020775573662857205,-0.3861510381025971,0.00150207284155926,-0.41570997884004024,True,,,,0,-0.15282228234599432
2304,9304,clean_resident_predictive_authority,17,-0.020775573662857205,-0.3861510381025971,0.00150207284155926,-0.41570997884004024,True,,,,0,-0.15282228234599432
2304,9304,clean_permanent_raw_release,18,0.10950698707171058,-0.029692629906760026,0.06596793958326691,0.5641409429236586,True,,,,0,-0.20263772477281197
2304,9304,clean_resident_predictive_authority,18,0.10950698707171058,-0.029692629906760026,0.06596793958326691,0.5641409429236586,True,,,,0,-0.20263772477281197
2304,9304,clean_permanent_raw_release,19,0.24015095135083608,-0.39745612971751165,-0.03350678356906604,0.591956137720026,True,,,,0,-0.06526123393069212
2304,9304,clean_resident_predictive_authority,19,0.24015095135083608,-0.39745612971751165,-0.03350678356906604,0.591956137720026,True,,,,0,-0.06526123393069212
2304,9304,clean_permanent_raw_release,20,0.23109613473481017,0.02632885183713296,-0.09870306305449593,0.33330006249185873,True,,,,0,-0.05883378177017973
2304,9304,clean_resident_predictive_authority,20,0.23109613473481017,0.02632885183713296,-0.09870306305449593,0.33330006249185873,True,,,,0,-0.05883378177017973
2304,9304,clean_permanent_raw_release,21,-0.025924935951936623,0.18360592366605344,-0.14868582626638213,0.7455263407324553,True,,,,0,-0.07757370221037148
2304,9304,clean_resident_predictive_authority,21,-0.025924935951936623,0.18360592366605344,-0.14868582626638213,0.7455263407324553,True,,,,0,-0.07757370221037148
2304,9304,clean_permanent_raw_release,22,-0.021313871086711067,0.03217513555441176,0.053945787353000846,-0.11898839889420021,True,,,,0,-0.04591657402559682
2304,9304,clean_resident_predictive_authority,22,-0.021313871086711067,0.03217513555441176,0.053945787353000846,-0.11898839889420021,True,,,,0,-0.04591657402559682
2304,9304,clean_permanent_raw_release,23,0.11603266386680045,-0.36996168041921407,-0.10991006531142736,0.26255690083862726,True,,,,0,-0.08348025741606409
2304,9304,clean_resident_predictive_authority,23,0.11603266386680045,-0.36996168041921407,-0.10991006531142736,0.26255690083862726,True,,,,0,-0.08348025741606409
2305,9305,clean_permanent_raw_release,0,0.23031387002247727,-0.1650624649928627,0.026573038215191247,-0.8173054793441263,True,12,13,,0,-0.7489042870127773
2305,9305,clean_resident_predictive_authority,0,0.23031387002247727,-0.1650624649928627,0.026573038215191247,-0.8173054793441263,True,12,,8,35,-0.49617028301998745
2305,9305,clean_permanent_raw_release,1,0.0795056234588209,-0.38374129452967454,0.14094542251618028,-0.5627836325478941,True,,,,0,-0.6739110638000033
2305,9305,clean_resident_predictive_authority,1,0.0795056234588209,-0.38374129452967454,0.14094542251618028,-0.5627836325478941,True,,,,0,-0.6739110638000033
2305,9305,clean_permanent_raw_release,2,-0.10119213753626505,-0.29144215008856034,0.09232774520497486,-0.8865095846390105,True,8,8,,0,-0.8045869886252295
2305,9305,clean_resident_predictive_authority,2,-0.10119213753626505,-0.29144215008856034,0.09232774520497486,-0.8865095846390105,True,8,,4,90,-0.2285859401409345
2305,9305,clean_permanent_raw_release,3,0.03925491972514045,-0.10553518442486665,-0.02719314046665569,-0.5039739656071951,True,,,,0,-0.7097044293406825
2305,9305,clean_resident_predictive_authority,3,0.03925491972514045,-0.10553518442486665,-0.02719314046665569,-0.5039739656071951,True,,,,0,-0.7097044293406825
2305,9305,clean_permanent_raw_release,4,-0.14626545876412245,-0.153332436061124,-0.1429276450147633,0.8394492008013668,True,,,,0,-0.5523813527532934
2305,9305,clean_resident_predictive_authority,4,-0.14626545876412245,-0.153332436061124,-0.1429276450147633,0.8394492008013668,True,,,,0,-0.5523813527532934
2305,9305,clean_permanent_raw_release,5,0.044171139222539735,-0.47026802146749247,-0.07445576550762711,-0.5931538171888548,True,9,9,,0,-0.9937686700463665
2305,9305,clean_resident_predictive_authority,5,0.044171139222539735,-0.47026802146749247,-0.07445576550762711,-0.5931538171888548,True,9,,5,103,-0.38820515919632514
2305,9305,clean_permanent_raw_release,6,0.047228765303812315,0.2439562757753002,-0.1275249260574529,-0.7375849807482919,True,15,16,,0,-0.8195753641749431
2305,9305,clean_resident_predictive_authority,6,0.047228765303812315,0.2439562757753002,-0.1275249260574529,-0.7375849807482919,True,15,,12,51,-0.550818256786003
2305,9305,clean_permanent_raw_release,7,-0.24769453411511144,0.4369008672327023,0.14449730022044485,-0.8630504139003192,True,,,,0,-0.6095181111755605
2305,9305,clean_resident_predictive_authority,7,-0.24769453411511144,0.4369008672327023,0.14449730022044485,-0.8630504139003192,True,,,,0,-0.6095181111755605
2305,9305,clean_permanent_raw_release,8,0.024689011233404723,0.19708245077319464,0.08107247675188009,0.5997589566387598,True,,,,0,-0.7794188394734785
2305,9305,clean_resident_predictive_authority,8,0.024689011233404723,0.19708245077319464,0.08107247675188009,0.5997589566387598,True,,,,0,-0.7794188394734785
2305,9305,clean_permanent_raw_release,9,-0.20839403426005781,0.40233234929473194,0.13937965355590085,-0.6415806832066646,True,,,,0,-0.5992329572683973
2305,9305,clean_resident_predictive_authority,9,-0.20839403426005781,0.40233234929473194,0.13937965355590085,-0.6415806832066646,True,,,,0,-0.5992329572683973
2305,9305,clean_permanent_raw_release,10,-0.18492970487641297,-0.3566511837521553,0.06245654841391407,0.2992331676772835,True,,,,0,-0.6099959068788461
2305,9305,clean_resident_predictive_authority,10,-0.18492970487641297,-0.3566511837521553,0.06245654841391407,0.2992331676772835,True,,,,0,-0.6099959068788461
2305,9305,clean_permanent_raw_release,11,0.11373671459668777,-0.42986225239561293,-0.10433714541815572,-0.042402965189913155,True,14,14,,0,-0.7441921371914599
2305,9305,clean_resident_predictive_authority,11,0.11373671459668777,-0.42986225239561293,-0.10433714541815572,-0.042402965189913155,True,14,,10,42,-0.45965997154840643
2305,9305,clean_permanent_raw_release,12,0.21969455203238808,-0.1441997202475026,0.021470170601181504,-0.37434530297767377,True,,,,0,-0.6319982847631367
2305,9305,clean_resident_predictive_authority,12,0.21969455203238808,-0.1441997202475026,0.021470170601181504,-0.37434530297767377,True,,,,0,-0.6319982847631367
2305,9305,clean_permanent_raw_release,13,-0.11012458075062803,0.09794749314727802,-0.09066152083076726,-0.18150547039602705,True,,,,0,-0.6369483556497049
2305,9305,clean_resident_predictive_authority,13,-0.11012458075062803,0.09794749314727802,-0.09066152083076726,-0.18150547039602705,True,,,,0,-0.6369483556497049
2305,9305,clean_permanent_raw_release,14,0.11056295188050813,0.14939800133946246,-0.09727713524782855,0.18071232680299087,True,,,,0,-0.5586215437116522
2305,9305,clean_resident_predictive_authority,14,0.11056295188050813,0.14939800133946246,-0.09727713524782855,0.18071232680299087,True,,,,0,-0.5586215437116522
2305,9305,clean_permanent_raw_release,15,0.17207548410579626,-0.44904117051696535,-0.04581366909758054,0.5726528141396008,True,,,,0,-0.5880710211479252
2305,9305,clean_resident_predictive_authority,15,0.17207548410579626,-0.44904117051696535,-0.04581366909758054,0.5726528141396008,True,,,,0,-0.5880710211479252
2305,9305,clean_permanent_raw_release,16,0.060387708094552295,-0.3917748207045657,-0.035360258196261804,0.6191239283806549,True,,,,0,-0.5837811343882829
2305,9305,clean_resident_predictive_authority,16,0.060387708094552295,-0.3917748207045657,-0.035360258196261804,0.6191239283806549,True,,,,0,-0.5837811343882829
2305,9305,clean_permanent_raw_release,17,-0.07617699010741785,-0.02702077656820312,0.07081447447163186,-0.038309944813851304,True,,,,0,-0.5895082409894361
2305,9305,clean_resident_predictive_authority,17,-0.07617699010741785,-0.02702077656820312,0.07081447447163186,-0.038309944813851304,True,,,,0,-0.5895082409894361
2305,9305,clean_permanent_raw_release,18,-0.12160735836944508,0.4418865923786688,0.035735192350241335,-0.581077528252985,True,,,,0,-0.5856806169530822
2305,9305,clean_resident_predictive_authority,18,-0.12160735836944508,0.4418865923786688,0.035735192350241335,-0.581077528252985,True,,,,0,-0.5856806169530822
2305,9305,clean_permanent_raw_release,19,0.20443640681547298,-0.05201602841950148,0.06297716936447745,0.8407296771123831,True,,,,0,-0.8115209001434638
2305,9305,clean_resident_predictive_authority,19,0.20443640681547298,-0.05201602841950148,0.06297716936447745,0.8407296771123831,True,,,,0,-0.8115209001434638
2305,9305,clean_permanent_raw_release,20,0.04967295533746424,0.446636967898269,-0.10812723687169788,0.18939807621550808,True,,,,0,-0.5492621745458421
2305,9305,clean_resident_predictive_authority,20,0.04967295533746424,0.446636967898269,-0.10812723687169788,0.18939807621550808,True,,,,0,-0.5492621745458421
2305,9305,clean_permanent_raw_release,21,0.02045338348123793,0.06018059829151001,-0.14503297597656697,0.13680878676358232,True,,,,0,-0.5975334059952456
2305,9305,clean_resident_predictive_authority,21,0.02045338348123793,0.06018059829151001,-0.14503297597656697,0.13680878676358232,True,,,,0,-0.5975334059952456
2305,9305,clean_permanent_raw_release,22,-0.04858624684036572,0.3277829111120373,0.04671611154889435,-0.34438774124031646,True,,,,0,-0.5759998624293352
2305,9305,clean_resident_predictive_authority,22,-0.04858624684036572,0.3277829111120373,0.04671611154889435,-0.34438774124031646,True,,,,0,-0.5759998624293352
2305,9305,clean_permanent_raw_release,23,-0.015428682699115237,0.24986429893203776,0.028938252337742304,-0.3839558494944839,True,,,,0,-0.5815958872972474
2305,9305,clean_resident_predictive_authority,23,-0.015428682699115237,0.24986429893203776,0.028938252337742304,-0.3839558494944839,True,,,,0,-0.5815958872972474
2306,9306,clean_permanent_raw_release,0,-0.11729266841414765,0.09462624685612042,0.05026934385437548,-0.25136732649727933,True,,,,0,-0.35915669663853433
2306,9306,clean_resident_predictive_authority,0,-0.11729266841414765,0.09462624685612042,0.05026934385437548,-0.25136732649727933,True,,,,0,-0.35915669663853433
2306,9306,clean_permanent_raw_release,1,0.06795724314845686,0.3324354218210289,-0.02468186266549685,0.9352730498604656,True,10,10,,0,-0.6235949882248458
2306,9306,clean_resident_predictive_authority,1,0.06795724314845686,0.3324354218210289,-0.02468186266549685,0.9352730498604656,True,10,,6,98,-0.3416613632254649
2306,9306,clean_permanent_raw_release,2,-0.14285971427602256,-0.44137408251957355,0.08202878225901808,-0.5935194289024468,True,,,,0,-0.47992754145969685
2306,9306,clean_resident_predictive_authority,2,-0.14285971427602256,-0.44137408251957355,0.08202878225901808,-0.5935194289024468,True,,,,0,-0.47992754145969685
2306,9306,clean_permanent_raw_release,3,0.08543969551453195,-0.2920957285538648,0.023351590274733325,0.6514253008076218,True,,,,0,-0.4199517236640793
2306,9306,clean_resident_predictive_authority,3,0.08543969551453195,-0.2920957285538648,0.023351590274733325,0.6514253008076218,True,,,,0,-0.4199517236640793
2306,9306,clean_permanent_raw_release,4,-0.1627961996461178,-0.2779045362631579,-0.08902675349051944,0.11784114704492255,True,,,,0,-0.43522971506752106
2306,9306,clean_resident_predictive_authority,4,-0.1627961996461178,-0.2779045362631579,-0.08902675349051944,0.11784114704492255,True,,,,0,-0.43522971506752106
2306,9306,clean_permanent_raw_release,5,0.1816061969353469,-0.46562612617197574,-0.03074590513484822,0.8663161795858205,True,,,,0,-0.40799807745078776
2306,9306,clean_resident_predictive_authority,5,0.1816061969353469,-0.46562612617197574,-0.03074590513484822,0.8663161795858205,True,,,,0,-0.40799807745078776
2306,9306,clean_permanent_raw_release,6,-0.06911274238135662,-0.4252265678994268,-0.13980927293527706,-0.6155016853913593,True,,,,0,-0.8840220245106291
2306,9306,clean_resident_predictive_authority,6,-0.06911274238135662,-0.4252265678994268,-0.13980927293527706,-0.6155016853913593,True,,,,0,-0.8840220245106291
2306,9306,clean_permanent_raw_release,7,-0.1439619963319263,0.17741299759771556,0.14321180478596326,0.5461422997604557,True,15,,,0,-0.6410676592345255
2306,9306,clean_resident_predictive_authority,7,-0.1439619963319263,0.17741299759771556,0.14321180478596326,0.5461422997604557,True,15,,11,80,-0.44277592052709336
2306,9306,clean_permanent_raw_release,8,0.06373915090389132,0.3962746198972702,-0.0864046336876343,0.9644290992310647,True,9,9,,0,-0.5599556705889316
2306,9306,clean_resident_predictive_authority,8,0.06373915090389132,0.3962746198972702,-0.0864046336876343,0.9644290992310647,True,9,,5,96,-0.2701537573877387
2306,9306,clean_permanent_raw_release,9,0.12912258245908326,-0.4651979209941044,-0.11032018428138222,-0.666914193083185,True,,,,0,-0.7871881369467102
2306,9306,clean_resident_predictive_authority,9,0.12912258245908326,-0.4651979209941044,-0.11032018428138222,-0.666914193083185,True,,,,0,-0.7871881369467102
2306,9306,clean_permanent_raw_release,10,-0.1340401014439348,0.35873399153198215,0.11470421141000278,-0.5713226299242669,True,,,,0,-0.36507813130724537
2306,9306,clean_resident_predictive_authority,10,-0.1340401014439348,0.35873399153198215,0.11470421141000278,-0.5713226299242669,True,,,,0,-0.36507813130724537
2306,9306,clean_permanent_raw_release,11,0.030688169451375702,-0.3602393660210301,0.032407633858318574,0.7822925903433529,True,,,,0,-0.43789902049018953
2306,9306,clean_resident_predictive_authority,11,0.030688169451375702,-0.3602393660210301,0.032407633858318574,0.7822925903433529,True,,,,0,-0.43789902049018953
2306,9306,clean_permanent_raw_release,12,-0.12231249902483288,0.47980895633767184,0.03788472980140853,-0.09505737928386782,True,,,,0,-0.3949623945805663
2306,9306,clean_resident_predictive_authority,12,-0.12231249902483288,0.47980895633767184,0.03788472980140853,-0.09505737928386782,True,,,,0,-0.3949623945805663
2306,9306,clean_permanent_raw_release,13,-0.1254937001766102,-0.09733818187285515,0.013171603329928644,-0.9555655340722728,True,,,,0,-0.5853517123968633
2306,9306,clean_resident_predictive_authority,13,-0.1254937001766102,-0.09733818187285515,0.013171603329928644,-0.9555655340722728,True,,,,0,-0.5853517123968633
2306,9306,clean_permanent_raw_release,14,-0.13019894303805823,0.28456158201075,0.07302412173137268,-0.4742741381032216,True,,,,0,-0.36051553704595446
2306,9306,clean_resident_predictive_authority,14,-0.13019894303805823,0.28456158201075,0.07302412173137268,-0.4742741381032216,True,,,,0,-0.36051553704595446
2306,9306,clean_permanent_raw_release,15,-0.15555258373543007,0.28665169411942026,-0.12649568470742592,-0.40849550532407264,True,,,,0,-0.4816484104028469
2306,9306,clean_resident_predictive_authority,15,-0.15555258373543007,0.28665169411942026,-0.12649568470742592,-0.40849550532407264,True,,,,0,-0.4816484104028469
2306,9306,clean_permanent_raw_release,16,0.20713261149213086,0.3429117285347245,-0.14898450269511526,-0.015179061250615078,True,,,,0,-0.3855195421366594
2306,9306,clean_resident_predictive_authority,16,0.20713261149213086,0.3429117285347245,-0.14898450269511526,-0.015179061250615078,True,,,,0,-0.3855195421366594
2306,9306,clean_permanent_raw_release,17,0.20301185103888053,0.29765730794080114,0.03115901613804556,-0.044604125775615344,True,,,,0,-0.4061622898415329
2306,9306,clean_resident_predictive_authority,17,0.20301185103888053,0.29765730794080114,0.03115901613804556,-0.044604125775615344,True,,,,0,-0.4061622898415329
2306,9306,clean_permanent_raw_release,18,0.04400328143805965,0.31606489659953296,0.051386853573758856,-0.30111383540484593,True,,,,0,-0.3684565744713394
2306,9306,clean_resident_predictive_authority,18,0.04400328143805965,0.31606489659953296,0.051386853573758856,-0.30111383540484593,True,,,,0,-0.3684565744713394
2306,9306,clean_permanent_raw_release,19,-0.16688136648900703,-0.30686289855923,-0.06753884344527919,-0.6623937232921016,True,,,,0,-0.7020378521089956
2306,9306,clean_resident_predictive_authority,19,-0.16688136648900703,-0.30686289855923,-0.06753884344527919,-0.6623937232921016,True,,,,0,-0.7020378521089956
2306,9306,clean_permanent_raw_release,20,-0.1272077175387381,-0.30232470265710554,-0.058180596013952646,-0.9191716172322559,True,,,,0,-0.8133540464527521
2306,9306,clean_resident_predictive_authority,20,-0.1272077175387381,-0.30232470265710554,-0.058180596013952646,-0.9191716172322559,True,,,,0,-0.8133540464527521
2306,9306,clean_permanent_raw_release,21,-0.16131277299304564,-0.4541994698082227,0.07302130143986141,0.988200192168738,True,,,,0,-0.5014611522383096
2306,9306,clean_resident_predictive_authority,21,-0.16131277299304564,-0.4541994698082227,0.07302130143986141,0.988200192168738,True,,,,0,-0.5014611522383096
2306,9306,clean_permanent_raw_release,22,-0.06697457504011534,-0.4685691096846165,0.06755834253214535,0.4418104190900467,True,,,,0,-0.3877704160763365
2306,9306,clean_resident_predictive_authority,22,-0.06697457504011534,-0.4685691096846165,0.06755834253214535,0.4418104190900467,True,,,,0,-0.3877704160763365
2306,9306,clean_permanent_raw_release,23,0.04467638104613547,0.005537581947799519,0.014274874265221227,0.3511711452893167,True,,,,0,-0.3948672520345371
2306,9306,clean_resident_predictive_authority,23,0.04467638104613547,0.005537581947799519,0.014274874265221227,0.3511711452893167,True,,,,0,-0.3948672520345371
2307,9307,clean_permanent_raw_release,0,-0.18323992281950902,-0.24939444959679735,-0.13677858397075085,-0.3797235541894586,True,,,,0,-0.3407212460508431
2307,9307,clean_resident_predictive_authority,0,-0.18323992281950902,-0.24939444959679735,-0.13677858397075085,-0.3797235541894586,True,,,,0,-0.3407212460508431
2307,9307,clean_permanent_raw_release,1,0.22605318926213042,-0.04076888377383103,0.128733444658051,-0.4134668570955,True,,,,0,-0.03972647471714301
2307,9307,clean_resident_predictive_authority,1,0.22605318926213042,-0.04076888377383103,0.128733444658051,-0.4134668570955,True,,,,0,-0.03972647471714301
2307,9307,clean_permanent_raw_release,2,0.2109160076742832,-0.39652696520492714,0.04089210222885803,-0.9772020341078553,True,,,,0,-0.24129709644157718
2307,9307,clean_resident_predictive_authority,2,0.2109160076742832,-0.39652696520492714,0.04089210222885803,-0.9772020341078553,True,,,,0,-0.24129709644157718
2307,9307,clean_permanent_raw_release,3,-0.04963003635400187,0.2605635854872601,-0.06674785874488402,-0.10533063317053082,True,,,,0,-0.0341163228564639
2307,9307,clean_resident_predictive_authority,3,-0.04963003635400187,0.2605635854872601,-0.06674785874488402,-0.10533063317053082,True,,,,0,-0.0341163228564639
2307,9307,clean_permanent_raw_release,4,-0.1982404763414945,-0.3607121476673554,0.10194599116041778,0.2109288497837225,True,,,,0,-0.04962767953706275
2307,9307,clean_resident_predictive_authority,4,-0.1982404763414945,-0.3607121476673554,0.10194599116041778,0.2109288497837225,True,,,,0,-0.04962767953706275
2307,9307,clean_permanent_raw_release,5,-0.11199734021509078,-0.3388918326752355,0.1347290757280851,-0.059988162857502525,True,,,,0,-0.03848668658039969
2307,9307,clean_resident_predictive_authority,5,-0.11199734021509078,-0.3388918326752355,0.1347290757280851,-0.059988162857502525,True,,,,0,-0.03848668658039969
2307,9307,clean_permanent_raw_release,6,0.19586586666776812,0.3668813730421975,-0.14451580136197076,-0.47007190301940405,True,,,,0,-0.12609742817924244
2307,9307,clean_resident_predictive_authority,6,0.19586586666776812,0.3668813730421975,-0.14451580136197076,-0.47007190301940405,True,,,,0,-0.12609742817924244
2307,9307,clean_permanent_raw_release,7,-0.19819315889577066,-0.05513448633472706,0.08682175263668168,0.019762069435105722,True,,,,0,-0.04043217062564352
2307,9307,clean_resident_predictive_authority,7,-0.19819315889577066,-0.05513448633472706,0.08682175263668168,0.019762069435105722,True,,,,0,-0.04043217062564352
2307,9307,clean_permanent_raw_release,8,-0.15908535982943184,-0.34524270763680354,0.14292596790154413,0.20303004598294683,True,,,,0,-0.07150549729058592
2307,9307,clean_resident_predictive_authority,8,-0.15908535982943184,-0.34524270763680354,0.14292596790154413,0.20303004598294683,True,,,,0,-0.07150549729058592
2307,9307,clean_permanent_raw_release,9,-0.1301659800644394,0.3801299709728192,0.10100256603936678,-0.5923457787754292,True,,,,0,-0.03306761942224117
2307,9307,clean_resident_predictive_authority,9,-0.1301659800644394,0.3801299709728192,0.10100256603936678,-0.5923457787754292,True,,,,0,-0.03306761942224117
2307,9307,clean_permanent_raw_release,10,-0.2057784970763165,0.34395804620390236,-0.06240364008217271,0.09683380455722568,True,,,,0,-0.03191494470440108
2307,9307,clean_resident_predictive_authority,10,-0.2057784970763165,0.34395804620390236,-0.06240364008217271,0.09683380455722568,True,,,,0,-0.03191494470440108
2307,9307,clean_permanent_raw_release,11,0.0022615712954759393,-0.3093814855038718,0.06893479107515432,0.7892477995950336,True,,,,0,-0.1615326671749832
2307,9307,clean_resident_predictive_authority,11,0.0022615712954759393,-0.3093814855038718,0.06893479107515432,0.7892477995950336,True,,,,0,-0.1615326671749832
2307,9307,clean_permanent_raw_release,12,0.11515584379632149,0.05102483779975664,0.13270440686217752,0.54420089996153,True,,,,0,-0.31544086320111053
2307,9307,clean_resident_predictive_authority,12,0.11515584379632149,0.05102483779975664,0.13270440686217752,0.54420089996153,True,,,,0,-0.31544086320111053
