poison_steps,mechanism,evaluation_seed,final_gain,final_bias,init_x,init_x_dot,init_theta,init_theta_dot,first_violation_step,violation_steps,mean_reward
0,action_only,2030,0.0,0.0,-0.1163189765726666,0.3732638918786515,-0.03942925647658095,0.12384672478393144,,0,-0.02488651820688378
0,action_only,2030,0.0,0.0,0.17497647362832425,0.04009854363336052,0.04049765122913601,0.003291045139735882,,0,-0.03095563801742963
0,action_only,2030,0.0,0.0,0.21117851654077502,-0.038140109587037174,-0.021662473564537987,-0.6905630402341905,,0,-0.1339089066228031
0,action_only,2030,0.0,0.0,0.08111152296731428,0.39398162322906694,-0.07317993963361681,-0.23996179617651547,,0,-0.059094192441391774
0,action_only,2030,0.0,0.0,-0.23512842594624062,-0.07925923036509064,0.044190096590837336,-0.7469962832660819,,0,-0.14687465348052262
0,action_only,2030,0.0,0.0,0.14288723007155796,-0.3677795924230466,0.08212546185605069,-0.4235124635062011,,0,-0.04269853343026852
0,action_only,2030,0.0,0.0,0.021032964973469737,-0.02631751023522033,-0.03597850764534562,0.6941167096109981,,0,-0.0787252750755936
0,action_only,2030,0.0,0.0,-0.1000126504446634,-0.3157118928679221,0.07853218318496319,0.04168884941597595,,0,-0.020808025987212906
0,action_only,2030,0.0,0.0,0.15265004930217052,-0.36443176343201233,0.057010322604900104,-0.24333297120016706,,0,-0.029606479605007213
0,action_only,2030,0.0,0.0,0.1728960900835289,0.4978108002253202,0.1347512880915044,0.512138613039256,,0,-0.5221561498379641
0,action_only,2030,0.0,0.0,-0.13794172072230004,0.2523563335356085,-0.07627609400165962,0.6374054670125864,,0,-0.06812086030440198
0,action_only,2030,0.0,0.0,0.12232806968614085,0.2790916470408108,0.05126162458101299,-0.052528483320705366,,0,-0.06297359672674088
0,action_only,2030,0.0,0.0,0.04411692908133491,0.14370649656475665,-0.1424939375835341,-0.8807516257527177,,0,-0.39393667971376006
0,action_only,2030,0.0,0.0,-0.04818470777040351,0.03507477552719762,-0.03121113869144833,-0.38954138036986174,,0,-0.06970477836697687
