duration,learner_seed,evaluation_seed,condition,mechanism,selected_index,init_x,init_x_dot,init_theta,init_theta_dot,snapshot_initially_accepted,casadi_full_first_violation_step,physical_first_violation_step,forward_switch_step,baseline_control_steps,mean_reward
12,2400,9400,clean,raw_release,19,-0.20859379796102456,-0.17139479282030856,-0.015383305294635635,0.6159247980257037,True,,,,0,-0.15491449963612347
12,2400,9400,clean,resident_predictive_authority,19,-0.20859379796102456,-0.17139479282030856,-0.015383305294635635,0.6159247980257037,True,,,,0,-0.15491449963612347
12,2400,9400,clean,raw_release,20,-0.004083305160981265,0.4812065829680897,0.06314954198663186,-0.6909732317951289,True,,,,0,-0.1407875038108815
12,2400,9400,clean,resident_predictive_authority,20,-0.004083305160981265,0.4812065829680897,0.06314954198663186,-0.6909732317951289,True,,,,0,-0.1407875038108815
12,2400,9400,clean,raw_release,21,0.10547213500696079,-0.17715788696503154,0.007848571668126858,0.4951985881637646,True,,,,0,-0.16756095478970137
12,2400,9400,clean,resident_predictive_authority,21,0.10547213500696079,-0.17715788696503154,0.007848571668126858,0.4951985881637646,True,,,,0,-0.16756095478970137
12,2400,9400,clean,raw_release,22,-0.045737319864144865,-0.2813796654251627,0.14312426940169617,0.28787492606218845,True,,,,0,-0.20772479085524048
12,2400,9400,clean,resident_predictive_authority,22,-0.045737319864144865,-0.2813796654251627,0.14312426940169617,0.28787492606218845,True,,,,0,-0.20772479085524048
12,2400,9400,clean,raw_release,23,0.11470748407873571,-0.34747283113118177,0.04609096158832826,-0.7336032949778799,True,,,,0,-0.24899733378014305
12,2400,9400,clean,resident_predictive_authority,23,0.11470748407873571,-0.34747283113118177,0.04609096158832826,-0.7336032949778799,True,,,,0,-0.24899733378014305
12,2400,9400,unconstrained,raw_release,0,-0.20457030257357556,0.3122183714121225,0.13797305764757425,-0.20149906101577741,True,,,,0,-1.305290490017701
12,2400,9400,unconstrained,resident_predictive_authority,0,-0.20457030257357556,0.3122183714121225,0.13797305764757425,-0.20149906101577741,True,,,,0,-1.305290490017701
